Zip,NAICSIndustry,PctLoanMin
95634.0,Elevator and Moving Stairway Manufacturing ,11.64625890570591
95634.0,All Other Amusement and Recreation Industries ,9.83479423510864
95634.0,Veterinary Services ,9.081450441180738
95634.0,Satellite Telecommunications,8.635619747743412
95634.0,Offices of Physicians (except Mental Health Specialists) ,7.159274766664207
95634.0,Full-Service Restaurants ,6.464054356005787
95634.0,UNKNOWN,6.40525546524856
95634.0,All Other Specialty Trade Contractors,5.563632614164272
95634.0,Hotels (except Casino Hotels) and Motels ,4.36743205913503
95634.0,Logging ,4.269717139524032
95635.0,Machine Shops,34.377467473946304
95635.0,Hardware Stores ,22.218291758510013
95635.0,Professional and Management Development Training ,17.368071829256767
95635.0,Other Automotive Mechanical and Electrical Repair and Maintenance ,6.367032862140182
95635.0,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers ",5.877301917827232
95635.0,New Single-Family Housing Construction (except For-Sale Builders) ,3.641942797144184
95635.0,Residential Remodelers ,3.3087347440255153
95635.0,Janitorial Services ,3.103928520293339
95635.0,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",2.6404615865367185
95635.0,Other Personal Care Services ,1.0967665103197533
95636.0,Offices of Real Estate Agents and Brokers,100.0
95637.0,All Other Miscellaneous Crop Farming ,100.0
95638.0,Hazardous Waste Treatment and Disposal ,20.620044717546964
95638.0,"General Freight Trucking, Local ",18.483802548728672
95638.0,New Multifamily Housing Construction (except For-Sale Builders) ,12.099474747247609
95638.0,Limited-Service Restaurants ,10.70118639202324
95638.0,Tile and Terrazzo Contractors,8.763558242640897
95638.0,Beef Cattle Ranching and Farming ,8.091077141043078
95638.0,Poured Concrete Foundation and Structure Contractors ,7.7048542022567315
95638.0,Drywall and Insulation Contractors ,5.222178959307341
95638.0,All Other Miscellaneous Ambulatory Health Care Services ,2.879903281821294
95638.0,Industrial Mold Manufacturing ,1.9480439708039103
95640.0,Supermarkets and Other Grocery (except Convenience) Stores ,6.1400459323726535
95640.0,Power and Communication Line and Related Structures Construction ,5.8935760200695535
95640.0,Veterinary Services ,5.707525330227133
95640.0,Other Support Activities for Air Transportation,5.603086873178311
95640.0,Industrial Machinery and Equipment Merchant Wholesalers ,5.414806870563619
95640.0,"Plumbing, Heating, and Air-Conditioning Contractors ",5.170842511963269
95640.0,Full-Service Restaurants ,4.8785359905294134
95640.0,Other Building Material Dealers ,4.815703294676147
95640.0,All Other Health and Personal Care Stores ,4.088674482417547
95640.0,"General Freight Trucking, Local ",3.747426306867733
95641.0,"Specialized Freight (except Used Goods) Trucking, Local ",19.357797783760788
95641.0,Full-Service Restaurants ,13.10842999530258
95641.0,Other Personal and Household Goods Repair and Maintenance ,11.708904171279787
95641.0,Marinas,11.24823846811506
95641.0,All Other Amusement and Recreation Industries ,10.520692889993112
95641.0,Other Heavy and Civil Engineering Construction ,7.579610155846207
95641.0,RV (Recreational Vehicle) Parks and Campgrounds ,7.094279542119493
95641.0,"Plumbing, Heating, and Air-Conditioning Contractors ",4.840696548159624
95641.0,Insurance Agencies and Brokerages ,4.0271702003539005
95641.0,UNKNOWN,2.8821917960073327
95642.0,Offices of Physicians (except Mental Health Specialists) ,6.57475437422569
95642.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,6.100044740308152
95642.0,Full-Service Restaurants ,5.771782361310719
95642.0,Insurance Agencies and Brokerages ,4.869256792458573
95642.0,Offices of Dentists ,3.7933406388630613
95642.0,Engineering Services,3.5739430999830755
95642.0,Assisted Living Facilities for the Elderly ,3.2620072039447816
95642.0,Meat Markets ,2.3901604123280142
95642.0,Site Preparation Contractors,2.3164703404002203
95642.0,Pet and Pet Supplies Stores ,2.2786794432669306
95644.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,100.0
95645.0,UNKNOWN,35.658670928038354
95645.0,Rice Farming,30.09027081243731
95645.0,Wholesale Trade Agents and Brokers ,11.30085170766537
95645.0,Convenience Stores ,10.17175821249058
95645.0,Pet Care (except Veterinary) Services ,8.243090854484358
95645.0,Religious Organizations ,3.7400336603029434
95645.0,Commercial and Institutional Building Construction ,0.7953238245810879
95645.0,All Other Miscellaneous Crop Farming ,0.0
95645.0,Other Vegetable (except Potato) and Melon Farming ,0.0
95646.0,New Single-Family Housing Construction (except For-Sale Builders) ,59.55002201849554
95646.0,Full-Service Restaurants ,26.021858361023263
95646.0,UNKNOWN,14.011769886704831
95646.0,Flooring Contractors,0.4163497337763721
95646.0,Land Subdivision ,0.0
95648.0,UNKNOWN,11.507890489475741
95648.0,Offices of Dentists ,6.540364439012175
95648.0,Full-Service Restaurants ,5.513201988633132
95648.0,Offices of Real Estate Agents and Brokers,4.089446413615897
95648.0,Religious Organizations ,3.1342467316932514
95648.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,2.7759598556157705
95648.0,All Other Business Support Services ,2.3090615813924376
95648.0,Limited-Service Restaurants ,2.293350516352928
95648.0,New Single-Family Housing Construction (except For-Sale Builders) ,2.182993218736929
95648.0,Landscaping Services,1.8197190127427376
95650.0,UNKNOWN,6.216954351517173
95650.0,All Other Specialty Trade Contractors,4.335280414331835
95650.0,Roofing Contractors ,4.011459061599205
95650.0,Offices of Dentists ,3.3229167138078077
95650.0,Electrical Contractors and Other Wiring Installation Contractors,2.732893046944376
95650.0,Residential Remodelers ,2.675255858956116
95650.0,Landscaping Services,2.538904056033682
95650.0,New Multifamily Housing Construction (except For-Sale Builders) ,2.4867291073862146
95650.0,Insurance Agencies and Brokerages ,2.4516554181049792
95650.0,Poured Concrete Foundation and Structure Contractors ,2.2101324581515285
95651.0,Tour Operators,22.499512385517978
95651.0,All Other Miscellaneous Manufacturing ,19.910557572154552
95651.0,Investigation Services ,9.96911426192238
95651.0,All Other Amusement and Recreation Industries ,7.501856569425343
95651.0,Offices of Dentists ,6.858888278628918
95651.0,Electrical Contractors and Other Wiring Installation Contractors,6.782136492627302
95651.0,UNKNOWN,6.4476070766710585
95651.0,Commercial Photography ,4.584291996437413
95651.0,Employment Placement Agencies ,3.951026435367981
95651.0,Water and Sewer Line and Related Structures Construction ,3.866223916755205
95652.0,Lessors of Miniwarehouses and Self-Storage Units ,9.119711071430013
95652.0,All Other Amusement and Recreation Industries ,7.2285886650892754
95652.0,Museums ,6.639552741153376
95652.0,General Automotive Repair ,6.019345208104081
95652.0,Computer Facilities Management Services ,5.878266804789141
95652.0,All Other Miscellaneous Manufacturing ,5.375087166299192
95652.0,"All Other Professional, Scientific, and Technical Services",5.209823893844548
95652.0,Marketing Consulting Services ,5.119130634570658
95652.0,Third Party Administration of Insurance and Pension Funds ,5.106030497119985
95652.0,Paint and Coating Manufacturing,5.085540538543293
95653.0,Supermarkets and Other Grocery (except Convenience) Stores ,64.53647024116822
95653.0,Limited-Service Restaurants ,35.463529758831775
95653.0,New Single-Family Housing Construction (except For-Sale Builders) ,0.0
95654.0,Logging ,42.08837902056797
95654.0,Convenience Stores ,35.7062799814694
95654.0,Site Preparation Contractors,22.205340997962626
95655.0,UNKNOWN,33.855426643081124
95655.0,Other Activities Related to Real Estate ,15.287916567693205
95655.0,Elementary and Secondary Schools ,9.56780334647524
95655.0,Administrative Management and General Management Consulting Services ,9.448371681956132
95655.0,All Other Personal Services ,5.347619129767812
95655.0,Offices of Lawyers,4.902537126659935
95655.0,Narrow Fabric Mills and Schiffli Machine Embroidery,4.113757333435956
95655.0,Convention and Trade Show Organizers,3.8080122722670384
95655.0,Residential Property Managers ,2.9857916129777102
95655.0,All Other Miscellaneous Wood Product Manufacturing ,2.902189447814334
95656.0,Wineries ,61.97140125315404
95656.0,Other Gasoline Stations ,18.993575213865615
95656.0,Commercial and Institutional Building Construction ,9.88905339146075
95656.0,New Single-Family Housing Construction (except For-Sale Builders) ,5.163404410794707
95656.0,Limited-Service Restaurants ,3.9825657307249
95658.0,Site Preparation Contractors,7.167354478166878
95658.0,UNKNOWN,6.899617561950045
95658.0,New Single-Family Housing Construction (except For-Sale Builders) ,6.303463662386485
95658.0,Limited-Service Restaurants ,6.279322270770543
95658.0,"Plumbing, Heating, and Air-Conditioning Contractors ",5.3899837110140405
95658.0,Fuel Dealers ,5.3586573814171645
95658.0,Landscaping Services,3.8544448927758665
95658.0,Masonry Contractors ,3.388678022280869
95658.0,All Other Specialty Trade Contractors,3.3593112212242486
95658.0,Residential Remodelers ,2.9089593085792576
95659.0,Fuel Dealers ,20.926077933418828
95659.0,Rice Farming,17.46687681316609
95659.0,Beauty Salons ,15.525192711394364
95659.0,Sporting Goods Stores ,12.231970015037986
95659.0,Tree Nut Farming ,11.998057111519644
95659.0,Hay Farming ,10.481857382117164
95659.0,"All Other Professional, Scientific, and Technical Services",5.559900832219959
95659.0,Gasoline Stations with Convenience Stores ,4.134217680928761
95659.0,All Other Amusement and Recreation Industries ,0.9522814477691964
95659.0,Full-Service Restaurants ,0.7235680724280161
95660.0,"Plumbing, Heating, and Air-Conditioning Contractors ",7.776952185951713
95660.0,Religious Organizations ,3.945766677700533
95660.0,UNKNOWN,3.861196863712236
95660.0,Electrical Contractors and Other Wiring Installation Contractors,3.2601411096224435
95660.0,Commercial and Institutional Building Construction ,3.104355874311992
95660.0,Full-Service Restaurants ,2.4704185310855964
95660.0,General Automotive Repair ,2.205936705827958
95660.0,All Other Specialty Trade Contractors,2.167734976447559
95660.0,Limited-Service Restaurants ,2.0049843205018885
95660.0,Offices of Lawyers,1.7293458128819776
95661.0,Offices of Dentists ,10.63342969167084
95661.0,Offices of Lawyers,6.090883587367164
95661.0,UNKNOWN,5.9026969149544914
95661.0,Offices of Physicians (except Mental Health Specialists) ,4.771396201496035
95661.0,Offices of Certified Public Accountants ,3.835005333144519
95661.0,Full-Service Restaurants ,3.336596079005093
95661.0,Insurance Agencies and Brokerages ,3.2796203738994665
95661.0,Investment Advice ,2.496464233582919
95661.0,Offices of Real Estate Agents and Brokers,1.9739101284793656
95661.0,Commercial and Institutional Building Construction ,1.874522418468012
95662.0,Residential Remodelers ,5.6044168027228825
95662.0,General Automotive Repair ,4.624763279881758
95662.0,"All Other Professional, Scientific, and Technical Services",4.595296425891242
95662.0,Offices of Dentists ,4.148416535849055
95662.0,Religious Organizations ,3.9853357067775668
95662.0,Commercial and Institutional Building Construction ,3.594264756218056
95662.0,New Single-Family Housing Construction (except For-Sale Builders) ,3.044254871769973
95662.0,Electrical Contractors and Other Wiring Installation Contractors,3.038095816222775
95662.0,UNKNOWN,2.8698345990277634
95662.0,"Plumbing, Heating, and Air-Conditioning Contractors ",2.8350513560491537
95663.0,Landscaping Services,14.850648704890368
95663.0,UNKNOWN,12.837535448820965
95663.0,Janitorial Services ,9.454042753599287
95663.0,Engineering Services,7.807526556662514
95663.0,Car Washes ,7.4305260674734175
95663.0,All Other Legal Services ,5.766373579583777
95663.0,Administrative Management and General Management Consulting Services ,4.811239620113897
95663.0,Commercial and Institutional Building Construction ,4.360523397953266
95663.0,Toy and Hobby Goods and Supplies Merchant Wholesalers ,3.515863957654433
95663.0,All Other Miscellaneous Waste Management Services ,3.467810018822183
95664.0,New Single-Family Housing Construction (except For-Sale Builders) ,23.812415908649307
95664.0,Mobile Food Services,15.037806447609196
95664.0,Office Administrative Services,11.861402816651859
95664.0,Other Services to Buildings and Dwellings ,11.284197840226538
95664.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,6.63307376223575
95664.0,Clothing Accessories Stores ,5.657115816433637
95664.0,New Multifamily Housing Construction (except For-Sale Builders) ,5.520120520399078
95664.0,Administrative Management and General Management Consulting Services ,4.783466655458472
95664.0,"All Other Professional, Scientific, and Technical Services",4.147903385836557
95664.0,Limited-Service Restaurants ,3.8267733243667785
95665.0,Veterinary Services ,12.393123793920509
95665.0,Supermarkets and Other Grocery (except Convenience) Stores ,7.772283367669778
95665.0,"Plumbing, Heating, and Air-Conditioning Contractors ",7.612797388853026
95665.0,Full-Service Restaurants ,7.196597462333531
95665.0,Diagnostic Imaging Centers ,6.645249117364721
95665.0,Religious Organizations ,5.900981216219872
95665.0,Floor Covering Stores ,5.449104276239072
95665.0,RV (Recreational Vehicle) Parks and Campgrounds ,4.7845793645026
95665.0,All Other Miscellaneous Ambulatory Health Care Services ,4.252959435113421
95665.0,Gold Ore Mining ,3.8170310930142963
95666.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,11.446965323090485
95666.0,Logging ,10.783779405583699
95666.0,"General Freight Trucking, Local ",8.5116864169987
95666.0,Golf Courses and Country Clubs,7.612915611415121
95666.0,Full-Service Restaurants ,5.69334230245075
95666.0,New Single-Family Housing Construction (except For-Sale Builders) ,5.586993393125467
95666.0,Gasoline Stations with Convenience Stores ,5.368086170414296
95666.0,Other Computer Related Services,4.083994152946767
95666.0,UNKNOWN,3.9906815615387767
95666.0,"Plumbing, Heating, and Air-Conditioning Contractors ",3.5684224819320316
95667.0,Offices of Dentists ,8.898525391944858
95667.0,Full-Service Restaurants ,6.401543871908183
95667.0,UNKNOWN,5.321112462780475
95667.0,New Single-Family Housing Construction (except For-Sale Builders) ,3.0405224403927673
95667.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,2.8177992807646017
95667.0,Residential Remodelers ,2.632700652365066
95667.0,Religious Organizations ,2.6248369015730155
95667.0,Wineries ,2.6085553571892093
95667.0,Other Miscellaneous Durable Goods Merchant Wholesalers ,2.0161314439217364
95667.0,Electrical Contractors and Other Wiring Installation Contractors,1.5928122489367695
95668.0,Rice Farming,19.117164180810033
95668.0,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers ,18.934102467085832
95668.0,Limited-Service Restaurants ,18.852414854410387
95668.0,"All Other Professional, Scientific, and Technical Services",14.173140221403301
95668.0,"Photography Studios, Portrait ",6.105327645733359
95668.0,All Other Support Activities for Transportation ,5.58915244621476
95668.0,Other Direct Selling Establishments ,4.706654691549272
95668.0,Livestock Merchant Wholesalers ,4.26645802307786
95668.0,Other Warehousing and Storage,3.64804206445913
95668.0,Other Services to Buildings and Dwellings ,1.8294857298642242
95669.0,Wineries ,44.499373742315036
95669.0,Grape Vineyards ,12.503564216931247
95669.0,All Other Personal Services ,7.483920065616408
95669.0,Roofing Contractors ,6.096921905977429
95669.0,Other Heavy and Civil Engineering Construction ,5.60578151697563
95669.0,Flooring Contractors,3.7484677893870013
95669.0,Full-Service Restaurants ,3.1669346615057115
95669.0,All Other Miscellaneous Schools and Instruction ,3.0189482769038714
95669.0,Other Building Finishing Contractors,2.172224068436609
95669.0,All Other Miscellaneous Crop Farming ,2.1535468070554624
95670.0,UNKNOWN,5.990710985259748
95670.0,Offices of Dentists ,5.59486451234971
95670.0,Offices of Lawyers,4.604399183371908
95670.0,Full-Service Restaurants ,3.7082763949714517
95670.0,New Single-Family Housing Construction (except For-Sale Builders) ,3.2486819820825064
95670.0,Insurance Agencies and Brokerages ,2.656816407418636
95670.0,Custom Computer Programming Services ,2.5927015686829784
95670.0,Limited-Service Restaurants ,2.4836197025464366
95670.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,1.9970098008112864
95670.0,Administrative Management and General Management Consulting Services ,1.9718856586216968
95672.0,Landscaping Services,11.48854478500832
95672.0,New Single-Family Housing Construction (except For-Sale Builders) ,10.869542778294774
95672.0,Engineering Services,8.215399142364987
95672.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,7.468466531402403
95672.0,Cemeteries and Crematories ,6.284785043406552
95672.0,Full-Service Restaurants ,5.901145418279325
95672.0,All Other Business Support Services ,5.679909711594385
95672.0,Funeral Homes and Funeral Services ,5.3617953116955
95672.0,Other Accounting Services ,5.032055468610941
95672.0,Fitness and Recreational Sports Centers ,4.641722406498023
95673.0,All Other Specialty Trade Contractors,9.88673009797106
95673.0,UNKNOWN,8.364031889728944
95673.0,Electrical Contractors and Other Wiring Installation Contractors,5.391144911732434
95673.0,Janitorial Services ,4.475494164562754
95673.0,Other Activities Related to Real Estate ,4.1509673643553615
95673.0,Other Commercial and Industrial Machinery and Equipment Rental and Leasing ,3.983637391580254
95673.0,Other Services to Buildings and Dwellings ,3.9636761988005103
95673.0,Executive Search Services ,3.3527338708442214
95673.0,Full-Service Restaurants ,3.2828859247271334
95673.0,Recyclable Material Merchant Wholesalers ,3.233778144766561
95674.0,Tree Nut Farming ,28.391725222347798
95674.0,Fruit and Tree Nut Combination Farming ,17.316780163306387
95674.0,Engineering Services,15.336364052262109
95674.0,Fuel Dealers ,15.164890651819196
95674.0,Other Noncitrus Fruit Farming ,12.233576592864196
95674.0,New Single-Family Housing Construction (except For-Sale Builders) ,5.271112662429534
95674.0,All Other Miscellaneous Crop Farming ,3.4728446793261027
95674.0,Gasoline Stations with Convenience Stores ,2.8127059756446773
95674.0,"Plumbing, Heating, and Air-Conditioning Contractors ",0.0
95674.0,Used Household and Office Goods Moving,0.0
95675.0,Landscaping Services,100.0
95676.0,Dry Pea and Bean Farming ,40.98428268866347
95676.0,Rice Farming,37.53037565488797
95676.0,Farm Management Services ,21.48534165644856
95676.0,All Other Miscellaneous Crop Farming ,0.0
95676.0,Beef Cattle Ranching and Farming ,0.0
95677.0,Full-Service Restaurants ,7.054642413524566
95677.0,UNKNOWN,5.818927834821372
95677.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,3.9445591630330954
95677.0,Offices of Dentists ,3.7685772140104574
95677.0,Religious Organizations ,3.1624651878695182
95677.0,Limited-Service Restaurants ,2.464765583885681
95677.0,Residential Remodelers ,2.3582703072459283
95677.0,Offices of Physicians (except Mental Health Specialists) ,2.214826813763271
95677.0,Insurance Agencies and Brokerages ,2.1056528816875124
95677.0,General Automotive Repair ,2.032166727196563
95678.0,UNKNOWN,7.65321939087494
95678.0,Full-Service Restaurants ,3.5243766580257865
95678.0,Insurance Agencies and Brokerages ,3.4329765067502254
95678.0,Offices of Physicians (except Mental Health Specialists) ,2.765748880082286
95678.0,New Single-Family Housing Construction (except For-Sale Builders) ,2.640398085189036
95678.0,Offices of Dentists ,2.5091262359085933
95678.0,Limited-Service Restaurants ,2.1237533447128816
95678.0,Offices of Real Estate Agents and Brokers,1.894055224721827
95678.0,Offices of Lawyers,1.8234098339353195
95678.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,1.663758233829695
95679.0,All Other Miscellaneous Crop Farming ,100.0
95680.0,"Crop Harvesting, Primarily by Machine ",85.8681777141256
95680.0,Insurance Agencies and Brokerages ,14.131822285874405
95681.0,"General Freight Trucking, Long-Distance, Truckload ",13.577164706078836
95681.0,Hotels (except Casino Hotels) and Motels ,13.076928860647321
95681.0,Masonry Contractors ,10.352047463718428
95681.0,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers ",9.66137865877308
95681.0,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,9.545710930086683
95681.0,Ornamental and Architectural Metal Work Manufacturing ,7.984610461795933
95681.0,UNKNOWN,7.0715702554895685
95681.0,Environmental Consulting Services,5.5170996754189305
95681.0,"All Other Professional, Scientific, and Technical Services",5.1284793688644505
95681.0,Landscaping Services,4.3116896493698045
95682.0,UNKNOWN,5.2072616446612825
95682.0,Offices of Dentists ,4.9301180262139175
95682.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,4.1320258859283845
95682.0,All Other Specialty Trade Contractors,4.036936571108194
95682.0,General Automotive Repair ,3.555689297166285
95682.0,Full-Service Restaurants ,3.0569035645907032
95682.0,Limited-Service Restaurants ,2.0517875924427456
95682.0,"Plumbing, Heating, and Air-Conditioning Contractors ",1.8745278591932064
95682.0,Offices of Lawyers,1.802675809966112
95682.0,Janitorial Services ,1.6462058217551934
95683.0,Hotels (except Casino Hotels) and Motels ,9.81821736189034
95683.0,Offices of Real Estate Agents and Brokers,7.691012192293957
95683.0,UNKNOWN,5.434705565674034
95683.0,All Other Legal Services ,5.174155998869155
95683.0,Full-Service Restaurants ,5.132414024056256
95683.0,Finfish Farming and Fish Hatcheries ,5.051703391326034
95683.0,New Single-Family Housing Construction (except For-Sale Builders) ,5.017108040820964
95683.0,Administrative Management and General Management Consulting Services ,4.822620304682497
95683.0,Limited-Service Restaurants ,4.267796926515639
95683.0,All Other Amusement and Recreation Industries ,3.8753548081192353
95684.0,Wineries ,74.94850411129245
95684.0,Residential Remodelers ,8.151008614458423
95684.0,Wine and Distilled Alcoholic Beverage Merchant Wholesalers ,4.007828374991519
95684.0,Drinking Places (Alcoholic Beverages) ,2.722990595111812
95684.0,All Other Miscellaneous Crop Farming ,1.5237291100570316
95684.0,UNKNOWN,1.4587853384247575
95684.0,Pet and Pet Supplies Stores ,1.4571523228904837
95684.0,Full-Service Restaurants ,1.3041513289869828
95684.0,All Other Animal Production ,1.2482519510829946
95684.0,Other Accounting Services ,1.2247616507053634
95685.0,General Automotive Repair ,9.917307482416218
95685.0,Offices of Lawyers,8.788357499541075
95685.0,Offices of Dentists ,7.52219104348287
95685.0,Exterminating and Pest Control Services,6.837351330272975
95685.0,Meat Markets ,5.103160443596309
95685.0,Offices of Optometrists,4.241311756125309
95685.0,Other Gasoline Stations ,4.142175684737263
95685.0,Labor Unions and Similar Labor Organizations ,4.129583470655661
95685.0,Full-Service Restaurants ,3.9561643819879952
95685.0,Bed-and-Breakfast Inns ,3.8990294197530955
95686.0,All Other Miscellaneous Crop Farming ,51.991523152242664
95686.0,Gasoline Stations with Convenience Stores ,29.555230470668068
95686.0,All Other Specialty Trade Contractors,13.397691716117322
95686.0,Commercial and Institutional Building Construction ,3.4243301510843
95686.0,Spice and Extract Manufacturing ,1.6312245098876512
95687.0,Offices of Dentists ,7.869158740520683
95687.0,Limited-Service Restaurants ,7.3166482520734855
95687.0,UNKNOWN,6.661506098535025
95687.0,Full-Service Restaurants ,4.5624510006585615
95687.0,Religious Organizations ,4.06276524299576
95687.0,General Automotive Repair ,3.0978525464805333
95687.0,Nail Salons ,3.093653454722073
95687.0,Offices of Physicians (except Mental Health Specialists) ,2.875293967836838
95687.0,Veterinary Services ,2.4227007199732014
95687.0,Offices of Real Estate Agents and Brokers,2.2219816000497192
95688.0,Full-Service Restaurants ,5.891393189378777
95688.0,UNKNOWN,5.223510477098807
95688.0,Offices of Dentists ,3.6428911115269056
95688.0,Offices of Real Estate Agents and Brokers,3.3182272796395096
95688.0,Landscaping Services,2.658360176469025
95688.0,Limited-Service Restaurants ,2.596975892598513
95688.0,General Automotive Repair ,2.3376158555268245
95688.0,New Single-Family Housing Construction (except For-Sale Builders) ,2.161343871118258
95688.0,Roofing Contractors ,2.109592378204157
95688.0,"Automotive Body, Paint, and Interior Repair and Maintenance ",2.1021355435020173
95689.0,UNKNOWN,51.56890904887746
95689.0,Hotels (except Casino Hotels) and Motels ,32.40556531473159
95689.0,Beef Cattle Ranching and Farming ,6.5341061113129735
95689.0,Reupholstery and Furniture Repair,3.9831840699357577
95689.0,All Other Amusement and Recreation Industries ,3.3400473021762824
95689.0,Beauty Salons ,1.4923615605468494
95689.0,Custom Computer Programming Services ,0.6758265924190733
95689.0,Conveyor and Conveying Equipment Manufacturing ,0.0
95689.0,Full-Service Restaurants ,0.0
95690.0,Other Noncitrus Fruit Farming ,14.61732448614833
95690.0,General Automotive Repair ,13.679405163497616
95690.0,Full-Service Restaurants ,10.97306202410333
95690.0,Offices of Dentists ,8.78934746249762
95690.0,All Other Grain Farming ,8.700150984879551
95690.0,All Other Traveler Accommodation ,6.188553488284713
95690.0,Limited-Service Restaurants ,5.685831242586062
95690.0,Tree Nut Farming ,5.024497996182769
95690.0,UNKNOWN,4.285103025011474
95690.0,Corn Farming ,3.4825716360839625
95691.0,UNKNOWN,6.171116466842225
95691.0,Full-Service Restaurants ,3.6404329463635183
95691.0,General Automotive Repair ,3.1814962854741986
95691.0,Offices of Dentists ,3.1121827441936074
95691.0,Hotels (except Casino Hotels) and Motels ,2.1883815731669225
95691.0,All Other Specialty Trade Contractors,2.1733858759294287
95691.0,Landscaping Services,2.1640963416523014
95691.0,Offices of Physicians (except Mental Health Specialists) ,1.9331081419019944
95691.0,Offices of Real Estate Agents and Brokers,1.8753347891525072
95691.0,Engineering Services,1.8565886203814093
95692.0,Limited-Service Restaurants ,14.593614103615382
95692.0,Child Day Care Services ,11.202753384121607
95692.0,Full-Service Restaurants ,10.260842797801397
95692.0,Tree Nut Farming ,8.704759900626348
95692.0,All Other Support Services,6.043027713840747
95692.0,"General Freight Trucking, Local ",5.233638520942988
95692.0,Pharmacies and Drug Stores ,4.1810325712193785
95692.0,Commercial and Institutional Building Construction ,3.7990335677385185
95692.0,Gasoline Stations with Convenience Stores ,3.6160775232760254
95692.0,Electrical Contractors and Other Wiring Installation Contractors,3.55807767457998
95693.0,Electrical Contractors and Other Wiring Installation Contractors,8.704916679832692
95693.0,New Single-Family Housing Construction (except For-Sale Builders) ,5.698385191379753
95693.0,Administration of Air and Water Resource and Solid Waste Management Programs ,5.267207298879917
95693.0,Full-Service Restaurants ,5.187521863193383
95693.0,Landscape Architectural Services,4.4972467765587805
95693.0,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",4.313890589044064
95693.0,Other Activities Related to Real Estate ,4.247233722092279
95693.0,Motor Vehicle Parts (Used) Merchant Wholesalers ,4.035380030640166
95693.0,Other Miscellaneous Durable Goods Merchant Wholesalers ,3.8940280284117152
95693.0,Insurance Agencies and Brokerages ,3.5304907195672137
95694.0,Tree Nut Farming ,11.068177925451534
95694.0,All Other Miscellaneous Crop Farming ,5.527092604767156
95694.0,Wineries ,5.10280701733367
95694.0,Limited-Service Restaurants ,3.971722235326922
95694.0,Fruit and Tree Nut Combination Farming ,3.754535847659939
95694.0,Commercial and Institutional Building Construction ,3.7276468943714
95694.0,All Other Amusement and Recreation Industries ,3.4450715397530964
95694.0,Recreational and Vacation Camps (except Campgrounds) ,3.2116522468640234
95694.0,Full-Service Restaurants ,2.828610519070041
95694.0,UNKNOWN,2.6108124166437845
95695.0,Offices of Dentists ,9.764416662400313
95695.0,UNKNOWN,5.667061853178657
95695.0,Full-Service Restaurants ,4.157587476727594
95695.0,Limited-Service Restaurants ,2.4615348978602096
95695.0,Residential Remodelers ,2.3194216276568658
95695.0,Offices of Real Estate Agents and Brokers,2.151920163616675
95695.0,All Other Miscellaneous Crop Farming ,2.0652624852502868
95695.0,Tire Dealers ,1.9313914151133529
95695.0,Religious Organizations ,1.9187202337287463
95695.0,Gasoline Stations with Convenience Stores ,1.8421132345733848
95696.0,Residential Remodelers ,26.615666719215422
95696.0,Landscape Architectural Services,24.953743268919624
95696.0,Private Households,18.86776797789633
95696.0,Other Management Consulting Services ,11.479136762277738
95696.0,Other Personal and Household Goods Repair and Maintenance ,9.753325091476317
95696.0,Engineering Services,5.39316147125445
95696.0,Securities Brokerage ,2.9371987089601155
95696.0,Temporary Shelters ,0.0
95697.0,All Other Miscellaneous Crop Farming ,43.92574422603792
95697.0,Other Heavy and Civil Engineering Construction ,38.49919151697815
95697.0,Citrus (except Orange) Groves ,17.575064256983936
95697.0,Drywall and Insulation Contractors ,0.0
95697.0,Potato Farming ,0.0
95698.0,"Crop Harvesting, Primarily by Machine ",52.41528115264011
95698.0,Convenience Stores ,22.28249362277049
95698.0,Offices of Real Estate Agents and Brokers,14.518909871850456
95698.0,Sheep Farming,8.464322803762817
95698.0,All Other Miscellaneous Crop Farming ,2.3189925489761145
95698.0,UNKNOWN,0.0
95699.0,Wineries ,40.499415318455135
95699.0,Electrical Contractors and Other Wiring Installation Contractors,32.08121490422205
95699.0,Full-Service Restaurants ,27.419369777322828
95701.0,Recreational and Vacation Camps (except Campgrounds) ,28.326961807021146
95701.0,UNKNOWN,23.197983622966444
95701.0,Residential Remodelers ,22.554600161599595
95701.0,Motion Picture and Video Production ,20.60696325418169
95701.0,"Plumbing, Heating, and Air-Conditioning Contractors ",5.3134911542311345
