Zip,NAICSIndustry,LoanMin,LoanMax,RecipientCount
95008.0,Dental Laboratories ,98501.0,98501.0,4
95008.0,Direct Health and Medical Insurance Carriers ,44479.0,44479.0,3
95008.0,Drafting Services,45753.0,45753.0,1
95008.0,Drinking Places (Alcoholic Beverages) ,177798.5,177798.5,5
95008.0,"Dry, Condensed, and Evaporated Dairy Product Manufacturing ",149905.0,149905.0,1
95008.0,Drycleaning and Laundry Services (except Coin-Operated) ,83151.0,83151.0,5
95008.0,Drywall and Insulation Contractors ,5894297.0,12394297.0,1
95008.0,Educational Support Services,469530.0,1119530.0,1
95008.0,Electric Power Distribution ,150000.0,350000.0,0
95008.0,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers ",150000.0,350000.0,0
95008.0,Electrical Contractors and Other Wiring Installation Contractors,3379520.0,6229520.0,17
95008.0,Electronic Computer Manufacturing ,157552.0,357552.0,1
95008.0,Electronic Shopping and Mail-Order Houses ,2000000.0,5000000.0,0
95008.0,Electronics Stores ,82145.3,82145.3,1
95008.0,Elementary and Secondary Schools ,1005996.0,2505996.0,2
95008.0,Employment Placement Agencies ,2160568.0,5160568.0,2
95008.0,Engineering Services,947359.5,1147359.5,13
95008.0,Environmental Consulting Services,219768.0,219768.0,4
95008.0,Exam Preparation and Tutoring ,8351.0,8351.0,1
95008.0,Executive Search Services ,88000.0,88000.0,1
95008.0,Exterminating and Pest Control Services,421000.0,1071000.0,1
95008.0,Farm and Garden Machinery and Equipment Merchant Wholesalers ,84970.0,84970.0,1
95008.0,Fats and Oils Refining and Blending ,2178.0,2178.0,1
95008.0,"Financial Transactions Processing, Reserve, and Clearinghouse Activities ",4600.0,4600.0,1
95008.0,Fine Arts Schools ,50369.0,50369.0,3
95008.0,Finish Carpentry Contractors,7914.0,7914.0,1
95008.0,Fitness and Recreational Sports Centers ,649140.8300000001,849140.8300000001,17
95008.0,Floor Covering Stores ,169137.0,369137.0,1
95008.0,Flooring Contractors,348617.0,748617.0,3
95008.0,Florists ,195388.0,395388.0,3
95008.0,Food (Health) Supplement Stores ,1000000.0,2000000.0,0
95008.0,Food Service Contractors,57017.0,57017.0,1
95008.0,Framing Contractors ,2347449.0,5547449.0,4
95008.0,Freestanding Ambulatory Surgical and Emergency Centers ,150000.0,350000.0,0
95008.0,"Frozen Cakes, Pies, and Other Pastries Manufacturing ",36699.0,36699.0,1
95008.0,Full-Service Restaurants ,3874280.0,6974280.0,27
95008.0,Furniture Merchant Wholesalers ,56149.0,56149.0,2
95008.0,Furniture Stores ,57118.0,57118.0,3
95008.0,Gasoline Stations with Convenience Stores ,267810.0,267810.0,4
95008.0,General Automotive Repair ,1541529.0,1941529.0,29
95008.0,"General Freight Trucking, Local ",170337.0,370337.0,1
95008.0,"General Freight Trucking, Long-Distance, Truckload ",10750.0,10750.0,1
95008.0,General Medical and Surgical Hospitals ,1267928.0,2267928.0,4
95008.0,"Gift, Novelty, and Souvenir Stores ",27495.0,27495.0,1
95008.0,Glass and Glazing Contractors ,39500.0,39500.0,2
95008.0,Graphic Design Services,473486.9,1123486.9,4
95008.0,Hazardous Waste Treatment and Disposal ,14600.0,14600.0,1
95008.0,Heating Equipment (except Warm Air Furnaces) Manufacturing ,150000.0,350000.0,0
95008.0,Home Centers ,427089.0,1077089.0,2
95008.0,Home Furnishing Merchant Wholesalers ,256319.0,456319.0,2
95008.0,Home Health Care Services,298571.0,498571.0,3
95008.0,Hotels (except Casino Hotels) and Motels ,500000.0,1350000.0,0
95008.0,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers ",185000.0,385000.0,1
95008.0,Human Resources Consulting Services ,1150000.0,2350000.0,0
95008.0,Hydroelectric Power Generation ,86572.0,86572.0,1
95008.0,Ice Cream and Frozen Dessert Manufacturing,29436.0,29436.0,1
95008.0,Industrial Building Construction ,5394300.0,10794300.0,1
95008.0,Insurance Agencies and Brokerages ,691033.0,691033.0,24
95008.0,Interior Design Services,95418.0,95418.0,3
95008.0,Internet Publishing and Broadcasting and Web Search Portals,2009203.0,5009203.0,1
95008.0,Investment Advice ,386896.87,386896.87,10
95008.0,Investment Banking and Securities Dealing ,402100.0,1052100.0,1
95008.0,Janitorial Services ,499380.0,1149380.0,2
95008.0,Jewelry Stores ,83887.0,83887.0,1
95008.0,Land Subdivision ,44826.0,44826.0,3
95008.0,Landscape Architectural Services,976196.0,2426196.0,1
95008.0,Landscaping Services,1522995.0,3122995.0,2
95008.0,Language Schools ,7961.0,7961.0,1
95008.0,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),3344.0,3344.0,1
95008.0,Lessors of Nonresidential Buildings (except Miniwarehouses) ,295562.0,495562.0,3
95008.0,Lessors of Other Real Estate Property ,495833.0,1145833.0,1
95008.0,Lessors of Residential Buildings and Dwellings ,60822.0,60822.0,2
95008.0,Limited-Service Restaurants ,1085540.5499999998,1685540.5499999998,15
95008.0,Linen Supply ,123260.0,123260.0,1
95008.0,Local Messengers and Local Delivery,6481.0,6481.0,1
95008.0,Luggage and Leather Goods Stores ,4224.0,4224.0,1
95008.0,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers ",49777.0,49777.0,2
95008.0,Machine Shops,1743890.0,3593890.0,4
95008.0,Machine Tool Manufacturing ,150000.0,350000.0,0
95008.0,Marketing Consulting Services ,95368.0,95368.0,4
95008.0,Marketing Research and Public Opinion Polling,14360.0,14360.0,1
95008.0,Masonry Contractors ,350000.0,1000000.0,0
95008.0,Medical Laboratories ,377370.0,777370.0,1
95008.0,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",278337.5,478337.5,2
95008.0,Men's Clothing Stores ,2418.4,2418.4,1
95008.0,Metal Window and Door Manufacturing ,75164.0,75164.0,1
95008.0,Miscellaneous Intermediation ,415114.0,1065114.0,4
95008.0,Mobile Food Services,10416.0,10416.0,1
95008.0,Mortgage and Nonmortgage Loan Brokers ,75050.0,75050.0,2
95008.0,Motion Picture Theaters (except Drive-Ins) ,700000.0,2000000.0,0
95008.0,Motion Picture and Video Production ,101517.0,101517.0,3
95008.0,Motor Vehicle Supplies and New Parts Merchant Wholesalers ,152542.0,152542.0,2
95008.0,Motor Vehicle Towing,350000.0,1000000.0,0
95008.0,Motor and Generator Manufacturing ,13687.5,13687.5,1
95008.0,Music Publishers,14022.0,14022.0,1
95008.0,Nail Salons ,443967.33999999997,643967.34,14
95008.0,New Car Dealers ,113910.0,113910.0,4
95008.0,New Housing For-Sale Builders ,332270.0,532270.0,2
95008.0,New Multifamily Housing Construction (except For-Sale Builders) ,1373775.0,2373775.0,4
95008.0,New Single-Family Housing Construction (except For-Sale Builders) ,1930179.0,2730179.0,25
95008.0,Nonresidential Property Managers ,162100.0,162100.0,2
95008.0,"Nursery, Garden Center, and Farm Supply Stores ",350000.0,1000000.0,0
95008.0,Nursing Care Facilities (Skilled Nursing Facilities) ,544832.0,1394832.0,1
95008.0,Office Administrative Services,485676.0,1135676.0,3
95008.0,Office Supplies and Stationery Stores ,17207.0,17207.0,1
95008.0,Offices of All Other Miscellaneous Health Practitioners ,428630.0,628630.0,9
95008.0,Offices of Certified Public Accountants ,1371275.33,2621275.33,12
95008.0,Offices of Chiropractors ,407634.01,607634.01,14
95008.0,Offices of Dentists ,2155734.3,3205734.3,25
95008.0,Offices of Lawyers,1918597.0,3568597.0,19
95008.0,Offices of Mental Health Practitioners (except Physicians) ,181717.18,181717.18,9
95008.0,Offices of Optometrists,681021.0,1331021.0,6
95008.0,Offices of Other Holding Companies ,9903.0,9903.0,1
95008.0,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ",240433.0,440433.0,2
95008.0,Offices of Physicians (except Mental Health Specialists) ,1694785.0699999998,3194785.07,23
95008.0,"Offices of Physicians, Mental Health Specialists ",44487.0,44487.0,2
95008.0,Offices of Podiatrists ,53300.0,53300.0,1
95008.0,Offices of Real Estate Agents and Brokers,1010113.92,1210113.92,25
95008.0,Optical Goods Stores ,39019.0,39019.0,1
95008.0,Optical Instrument and Lens Manufacturing ,133800.0,133800.0,1
95008.0,Other Accounting Services ,126473.0,126473.0,4
95008.0,Other Activities Related to Credit Intermediation ,9800.0,9800.0,1
95008.0,Other Activities Related to Real Estate ,265453.0,465453.0,7
95008.0,Other Automotive Mechanical and Electrical Repair and Maintenance ,42210.0,42210.0,1
95008.0,Other Building Finishing Contractors,564099.0,1214099.0,3
95008.0,Other Building Material Dealers ,224660.0,224660.0,3
95008.0,Other Chemical and Allied Products Merchant Wholesalers ,136600.0,136600.0,1
95008.0,Other Clothing Stores ,42732.0,42732.0,2
95008.0,Other Commercial and Industrial Machinery and Equipment Rental and Leasing ,52935.0,52935.0,2
95008.0,Other Computer Related Services,2237644.5,5437644.5,3
95008.0,Other Concrete Product Manufacturing ,30600.0,30600.0,1
95008.0,Other Construction Material Merchant Wholesalers ,388800.0,1038800.0,1
95008.0,"Other Direct Insurance (except Life, Health, and Medical) Carriers ",150000.0,350000.0,0
95008.0,Other Direct Selling Establishments ,5667.0,5667.0,1
95008.0,Other Electronic Component Manufacturing ,50817.0,50817.0,1
95008.0,Other Electronic Parts and Equipment Merchant Wholesalers ,263432.0,263432.0,3
95008.0,Other Electronic and Precision Equipment Repair and Maintenance ,107987.0,107987.0,1
95008.0,Other Food Crops Grown Under Cover ,150000.0,350000.0,0
95008.0,"Other Foundation, Structure, and Building Exterior Contractors ",7522.0,7522.0,1
95008.0,Other Gasoline Stations ,2700000.0,7000000.0,0
95008.0,Other Individual and Family Services ,96962.0,96962.0,2
95008.0,Other Management Consulting Services ,2551004.0,5751004.0,6
95008.0,Other Miscellaneous Durable Goods Merchant Wholesalers ,188060.0,388060.0,2
95008.0,Other Miscellaneous Nondurable Goods Merchant Wholesalers ,33960.0,33960.0,1
95008.0,Other Motion Picture and Video Industries ,108410.0,108410.0,1
95008.0,Other Performing Arts Companies ,169943.0,369943.0,2
95008.0,Other Personal Care Services ,220333.03,220333.03,9
95008.0,Other Personal and Household Goods Repair and Maintenance ,277151.0,277151.0,5
95008.0,Other Scientific and Technical Consulting Services,188291.0,188291.0,3
95008.0,Other Services Related to Advertising ,38200.0,38200.0,1
95008.0,Other Services to Buildings and Dwellings ,349022.0,549022.0,2
95008.0,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations) ",60065.0,60065.0,1
95008.0,Other Specialized Design Services,20833.0,20833.0,1
95008.0,Other Support Activities for Road Transportation ,4172.0,4172.0,2
95008.0,Outdoor Power Equipment Stores ,350000.0,1000000.0,0
95008.0,Outpatient Mental Health and Substance Abuse Centers ,34677.0,34677.0,1
95008.0,Painting and Wall Covering Contractors,834763.98,2134763.98,4
95008.0,Payroll Services ,1000000.0,2000000.0,0
95008.0,Pet Care (except Veterinary) Services ,150000.0,350000.0,0
95008.0,Pet and Pet Supplies Stores ,34900.0,34900.0,1
95008.0,Pharmaceutical Preparation Manufacturing ,1000000.0,2000000.0,0
95008.0,"Photography Studios, Portrait ",140683.0,140683.0,7
95008.0,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers ,257346.0,257346.0,3
95008.0,"Plumbing, Heating, and Air-Conditioning Contractors ",3637829.0,8037829.0,11
95008.0,Portfolio Management ,50847.18,50847.18,1
95008.0,Potato Farming ,150000.0,350000.0,0
95008.0,Poured Concrete Foundation and Structure Contractors ,1050493.0,2050493.0,1
95008.0,Power and Communication Line and Related Structures Construction ,37020.0,37020.0,1
95008.0,Printing Machinery and Equipment Manufacturing ,66756.0,66756.0,1
95008.0,Private Households,25145.0,25145.0,1
95008.0,Professional Employer Organizations,47624.37,47624.37,1
95008.0,Professional Organizations ,77624.0,77624.0,1
95008.0,"Promoters of Performing Arts, Sports, and Similar Events with Facilities ",16666.67,16666.67,1
95008.0,Public Relations Agencies,150000.0,350000.0,0
95008.0,RV (Recreational Vehicle) Parks and Campgrounds ,40590.0,40590.0,1
95008.0,Real Estate Credit ,29447.0,29447.0,1
95008.0,Recreational Vehicle Dealers ,16610.0,16610.0,1
95008.0,Recyclable Material Merchant Wholesalers ,92742.0,92742.0,1
95008.0,Relay and Industrial Control Manufacturing ,350000.0,1000000.0,0
95008.0,Religious Organizations ,645628.15,1045628.15,8
95008.0,Remediation Services ,150000.0,350000.0,0
95008.0,Research and Development in Nanotechnology ,80532.0,80532.0,2
95008.0,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",170833.0,370833.0,1
95008.0,Residential Property Managers ,495086.0,1145086.0,7
95008.0,Residential Remodelers ,1866113.5,3716113.5,15
95008.0,Roofing Contractors ,1295764.0,2995764.0,5
95008.0,Sales Financing ,44400.0,44400.0,1
95008.0,Securities Brokerage ,93592.5,93592.5,4
95008.0,Security Guards and Patrol Services ,75362.0,75362.0,1
95008.0,Security Systems Services (except Locksmiths) ,194995.0,394995.0,1
95008.0,Semiconductor and Related Device Manufacturing ,1474200.0,3124200.0,2
95008.0,Services for the Elderly and Persons with Disabilities ,515763.0,1365763.0,1
95008.0,Shoe Stores ,491747.0,1141747.0,2
95008.0,Sign Manufacturing,70760.0,70760.0,1
95008.0,Snack and Nonalcoholic Beverage Bars ,207117.0,207117.0,3
95008.0,Soft Drink Manufacturing ,16144.13,16144.13,1
95008.0,Software Publishers,4518050.0,9218050.0,10
95008.0,Solar Electric Power Generation ,500000.0,1350000.0,0
95008.0,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing ",80000.0,80000.0,1
95008.0,Special Needs Transportation ,49343.0,49343.0,1
95008.0,Specialty (except Psychiatric and Substance Abuse) Hospitals ,45000.0,45000.0,1
95008.0,Sporting Goods Stores ,10700.0,10700.0,1
95008.0,Sporting and Athletic Goods Manufacturing,148837.0,148837.0,1
95008.0,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,24327.0,24327.0,1
95008.0,Sports and Recreation Instruction ,100320.0,100320.0,4
95008.0,Supermarkets and Other Grocery (except Convenience) Stores ,26700.0,26700.0,2
95008.0,Support Activities for Animal Production,36445.0,36445.0,1
95008.0,Surgical Appliance and Supplies Manufacturing ,59672.0,59672.0,1
95008.0,Surgical and Medical Instrument Manufacturing ,1170833.0,2370833.0,1
95008.0,Tax Preparation Services ,411607.0,611607.0,8
95008.0,Taxi Service ,20161.0,20161.0,2
95008.0,Temporary Help Services,2005482.65,5005482.65,2
95008.0,Testing Laboratories,25956.0,25956.0,1
95008.0,Tile and Terrazzo Contractors,184941.0,184941.0,3
95008.0,Translation and Interpretation Services,20832.0,20832.0,1
95008.0,Travel Agencies,20833.0,20833.0,1
95008.0,UNKNOWN,4358739.9799999995,6258739.9799999995,92
95008.0,Used Car Dealers ,170825.0,170825.0,5
95008.0,Veterinary Services ,630252.0,1230252.0,2
95008.0,Water and Sewer Line and Related Structures Construction ,40000.0,40000.0,1
95008.0,Wholesale Trade Agents and Brokers ,73677.0,73677.0,3
95008.0,Women's Clothing Stores ,207730.0,407730.0,2
95008.0,Wood Kitchen Cabinet and Countertop Manufacturing,192487.0,192487.0,5
95009.0,Residential Property Managers ,495.0,495.0,1
95010.0,Full-Service Restaurants ,28531.57,28531.57,1
95013.0,Landscape Architectural Services,75000.0,75000.0,1
95013.0,Recreational and Vacation Camps (except Campgrounds) ,70340.0,70340.0,1
95014.0,Administration of General Economic Programs ,18400.0,18400.0,1
95014.0,Administrative Management and General Management Consulting Services ,179251.0,179251.0,6
95014.0,All Other Amusement and Recreation Industries ,12500.0,12500.0,1
95014.0,All Other Automotive Repair and Maintenance ,20000.0,20000.0,1
95014.0,All Other Business Support Services ,302957.0,302957.0,10
95014.0,All Other Health and Personal Care Stores ,3300.0,3300.0,1
95014.0,All Other Information Services,111732.0,111732.0,7
95014.0,All Other Legal Services ,5000.0,5000.0,1
95014.0,All Other Miscellaneous Ambulatory Health Care Services ,50611.7,50611.7,3
95014.0,All Other Miscellaneous Crop Farming ,186911.0,386911.0,2
95014.0,All Other Miscellaneous Electrical Equipment and Component Manufacturing ,120578.0,120578.0,2
95014.0,All Other Miscellaneous General Purpose Machinery Manufacturing ,124341.0,124341.0,1
95014.0,All Other Miscellaneous Manufacturing ,211920.0,411920.0,2
95014.0,All Other Miscellaneous Schools and Instruction ,768198.0,1418198.0,13
95014.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,959989.0,2009989.0,11
95014.0,All Other Outpatient Care Centers ,120400.0,120400.0,1
95014.0,All Other Personal Services ,251993.75,451993.75,5
95014.0,"All Other Professional, Scientific, and Technical Services",604317.0,804317.0,20
95014.0,All Other Specialty Food Stores ,152140.0,152140.0,3
95014.0,All Other Specialty Trade Contractors,56487.0,56487.0,2
95014.0,All Other Support Activities for Transportation ,38808.0,38808.0,2
95014.0,All Other Support Services,422135.0,622135.0,9
95014.0,All Other Telecommunications ,235662.5,435662.5,2
95014.0,All Other Transit and Ground Passenger Transportation ,11800.0,11800.0,2
95014.0,All Other Traveler Accommodation ,35587.0,35587.0,2
95014.0,Appliance Repair and Maintenance ,30000.0,30000.0,1
95014.0,Architectural Services,67428.92,67428.92,3
95014.0,Art Dealers ,91400.0,91400.0,1
95014.0,Automotive Parts and Accessories Stores ,12495.0,12495.0,1
95014.0,Baked Goods Stores ,156625.0,356625.0,1
95014.0,Barber Shops ,127889.0,127889.0,3
95014.0,Beauty Salons ,1369591.42,2369591.42,18
95014.0,Bed-and-Breakfast Inns ,35922.0,35922.0,1
95014.0,Book Stores ,13750.0,13750.0,1
95014.0,Bowling Centers,132034.0,132034.0,1
95014.0,Business to Business Electronic Markets ,3215.0,3215.0,1
95014.0,Child Day Care Services ,1435232.0,2685232.0,17
95014.0,Civic and Social Organizations ,31677.0,31677.0,3
95014.0,Clothing Accessories Stores ,14600.0,14600.0,1
95014.0,"Colleges, Universities, and Professional Schools ",16950.0,16950.0,1
95014.0,Commercial Printing (except Screen and Books) ,48672.0,48672.0,1
95014.0,Commercial and Institutional Building Construction ,282950.0,482950.0,2
95014.0,Computer Facilities Management Services ,20833.0,20833.0,1
95014.0,Computer Systems Design Services ,1362209.0,2862209.0,13
95014.0,Computer Training ,20310.0,20310.0,1
95014.0,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,395430.0,1045430.0,2
95014.0,Computer and Office Machine Repair and Maintenance ,20833.0,20833.0,1
95014.0,Continuing Care Retirement Communities ,1000000.0,2000000.0,0
95014.0,Convenience Stores ,64277.0,64277.0,2
95014.0,"Cosmetics, Beauty Supplies, and Perfume Stores ",39419.0,39419.0,2
95014.0,Cosmetology and Barber Schools ,3255.0,3255.0,1
95014.0,Couriers and Express Delivery Services,5254.0,5254.0,1
95014.0,Custom Computer Programming Services ,1752062.2999999998,2552062.3,25
95014.0,Dance Companies ,13062.5,13062.5,1
95014.0,"Data Processing, Hosting, and Related Services",286886.0,486886.0,3
95014.0,Dental Laboratories ,1047769.0,2047769.0,2
95014.0,Diagnostic Imaging Centers ,150000.0,350000.0,0
95014.0,Diet and Weight Reducing Centers ,125000.0,125000.0,1
95014.0,Direct Property and Casualty Insurance Carriers ,84880.0,84880.0,1
95014.0,Document Preparation Services,28042.0,28042.0,2
95014.0,Drinking Places (Alcoholic Beverages) ,256105.63,256105.63,3
95014.0,Drycleaning and Laundry Services (except Coin-Operated) ,69101.54000000001,69101.54000000001,4
95014.0,Drywall and Insulation Contractors ,3686.87,3686.87,1
95014.0,Educational Support Services,204429.0,404429.0,3
95014.0,Electrical Contractors and Other Wiring Installation Contractors,124485.0,124485.0,1
95014.0,Elementary and Secondary Schools ,86609.15,86609.15,1
95014.0,Employment Placement Agencies ,75600.0,75600.0,1
95014.0,Engineering Services,226260.25,226260.25,8
95014.0,"Environment, Conservation and Wildlife Organizations ",76535.1,76535.1,1
95014.0,Exam Preparation and Tutoring ,193922.0,393922.0,3
95014.0,Fine Arts Schools ,403197.0,603197.0,5
95014.0,Fitness and Recreational Sports Centers ,208509.0,408509.0,4
95014.0,Food Service Contractors,35975.0,35975.0,1
95014.0,Formal Wear and Costume Rental,143252.0,143252.0,1
95014.0,Full-Service Restaurants ,7363141.55,14763141.55,39
95014.0,Furniture Stores ,106767.0,106767.0,4
95014.0,Gasoline Stations with Convenience Stores ,160335.0,160335.0,3
95014.0,General Automotive Repair ,109975.0,109975.0,3
95014.0,General Line Grocery Merchant Wholesalers ,39100.0,39100.0,1
95014.0,General Medical and Surgical Hospitals ,53010.0,53010.0,2
95014.0,"Gift, Novelty, and Souvenir Stores ",137602.0,137602.0,2
95014.0,Graphic Design Services,3051.0,3051.0,1
95014.0,Home Health Care Services,55707.0,55707.0,1
95014.0,Hotels (except Casino Hotels) and Motels ,1624400.0,3224400.0,2
95014.0,Human Resources Consulting Services ,275678.0,475678.0,1
95014.0,"Independent Artists, Writers, and Performers ",4850.0,4850.0,1
95014.0,Industrial Building Construction ,115712.0,115712.0,1
95014.0,Industrial Machinery and Equipment Merchant Wholesalers ,64017.0,64017.0,1
95014.0,Insurance Agencies and Brokerages ,418467.0,418467.0,11
95014.0,Interior Design Services,34585.0,34585.0,1
95014.0,Internet Publishing and Broadcasting and Web Search Portals,170832.0,370832.0,1
95014.0,Investment Advice ,71579.0,71579.0,2
95014.0,Janitorial Services ,6574.0,6574.0,1
95014.0,Jewelry and Silverware Manufacturing ,56042.0,56042.0,1
95014.0,Landscaping Services,166282.0,166282.0,2
95014.0,Language Schools ,79600.0,79600.0,1
95014.0,Lessors of Residential Buildings and Dwellings ,37489.42,37489.42,4
95014.0,Limited-Service Restaurants ,1020059.0,1820059.0,8
95014.0,Limousine Service,1355.01,1355.01,1
95014.0,Marketing Consulting Services ,69382.0,69382.0,5
95014.0,Marketing Research and Public Opinion Polling,150000.0,350000.0,0
95014.0,Masonry Contractors ,150000.0,350000.0,0
95014.0,Media Representatives,18825.0,18825.0,1
95014.0,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",106665.0,106665.0,2
95014.0,Metal Service Centers and Other Metal Merchant Wholesalers ,150000.0,350000.0,0
95014.0,Miscellaneous Financial Investment Activities ,20832.0,20832.0,1
95014.0,Miscellaneous Intermediation ,580175.0,1230175.0,5
95014.0,Mortgage and Nonmortgage Loan Brokers ,56027.0,56027.0,2
95014.0,Motion Picture and Video Production ,76030.0,76030.0,2
95014.0,Nail Salons ,23494.0,23494.0,3
95014.0,New Multifamily Housing Construction (except For-Sale Builders) ,150000.0,350000.0,0
95014.0,New Single-Family Housing Construction (except For-Sale Builders) ,537711.9,937711.9,8
95014.0,"Nursery, Garden Center, and Farm Supply Stores ",150000.0,350000.0,0
95014.0,Office Administrative Services,166050.0,166050.0,5
95014.0,Offices of All Other Miscellaneous Health Practitioners ,193947.15,193947.15,9
95014.0,Offices of Certified Public Accountants ,268656.0,268656.0,8
95014.0,Offices of Chiropractors ,332235.01,532235.01,7
95014.0,Offices of Dentists ,4568545.33,5618545.33,63
95014.0,Offices of Lawyers,597709.0,1247709.0,11
95014.0,Offices of Mental Health Practitioners (except Physicians) ,9787.0,9787.0,1
95014.0,Offices of Optometrists,666564.0,1316564.0,6
95014.0,Offices of Other Holding Companies ,170832.0,370832.0,1
95014.0,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ",500000.0,1350000.0,0
95014.0,Offices of Physicians (except Mental Health Specialists) ,1099190.5,1949190.5,17
95014.0,"Offices of Physicians, Mental Health Specialists ",158100.0,158100.0,2
95014.0,Offices of Podiatrists ,150000.0,350000.0,0
95014.0,Offices of Real Estate Agents and Brokers,1142355.3199999998,1792355.3199999998,34
95014.0,Offices of Real Estate Appraisers ,64850.0,64850.0,2
95014.0,Optical Goods Stores ,40583.0,40583.0,2
95014.0,Other Accounting Services ,28130.0,28130.0,1
95014.0,Other Activities Related to Real Estate ,216794.0,216794.0,9
95014.0,Other Automotive Mechanical and Electrical Repair and Maintenance ,19634.0,19634.0,1
95014.0,Other Building Equipment Contractors ,115000.0,115000.0,1
95014.0,Other Building Material Dealers ,32300.0,32300.0,1
95014.0,Other Commercial and Industrial Machinery and Equipment Rental and Leasing ,24950.0,24950.0,1
95014.0,Other Computer Related Services,712846.0,1562846.0,4
95014.0,Other Crushed and Broken Stone Mining and Quarrying ,1000000.0,2000000.0,0
95014.0,Other Direct Selling Establishments ,95976.0,95976.0,2
95014.0,Other Electronic Component Manufacturing ,146247.0,146247.0,2
95014.0,Other Electronic Parts and Equipment Merchant Wholesalers ,8942.0,8942.0,1
95014.0,Other Financial Vehicles ,77340.0,77340.0,1
95014.0,Other Gasoline Stations ,33284.0,33284.0,2
95014.0,Other Individual and Family Services ,173555.0,373555.0,2
95014.0,Other Industrial Machinery Manufacturing ,379556.0,1029556.0,1
95014.0,Other Management Consulting Services ,678217.0,878217.0,26
95014.0,Other Personal Care Services ,35142.0,35142.0,3
95014.0,Other Residential Care Facilities ,1044900.0,2044900.0,1
95014.0,Other Scientific and Technical Consulting Services,151166.01,151166.01,7
95014.0,Other Social Advocacy Organizations ,76000.0,76000.0,1
95014.0,Other Sound Recording Industries,67495.0,67495.0,1
95014.0,Other Technical and Trade Schools ,150000.0,350000.0,0
95014.0,Painting and Wall Covering Contractors,519500.0,1369500.0,1
95014.0,Parking Lots and Garages ,2000000.0,5000000.0,0
95014.0,Pet Care (except Veterinary) Services ,74855.0,74855.0,2
95014.0,Petrochemical Manufacturing,350000.0,1000000.0,0
95014.0,Pharmaceutical Preparation Manufacturing ,29093.0,29093.0,1
95014.0,"Photography Studios, Portrait ",6457.0,6457.0,2
95014.0,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers ,150000.0,350000.0,0
95014.0,"Plumbing, Heating, and Air-Conditioning Contractors ",159649.0,359649.0,1
95014.0,Portfolio Management ,40604.0,40604.0,2
95014.0,"Pottery, Ceramics, and Plumbing Fixture Manufacturing ",10415.0,10415.0,1
95014.0,Private Mail Centers ,100732.0,100732.0,1
95014.0,"Process, Physical Distribution, and Logistics Consulting Services ",16672.0,16672.0,1
95014.0,Professional Organizations ,164731.62,164731.62,2
95014.0,Professional and Management Development Training ,61422.0,61422.0,2
95014.0,Public Relations Agencies,44165.0,44165.0,1
95014.0,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,43772.0,43772.0,1
95014.0,Real Estate Credit ,38600.0,38600.0,2
95014.0,Religious Organizations ,312308.0,312308.0,7
95014.0,Research and Development in Biotechnology (except Nanobiotechnology),20832.0,20832.0,1
95014.0,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",758375.0,2058375.0,3
95014.0,Research and Development in the Social Sciences and Humanities ,86482.0,86482.0,2
95014.0,Residential Property Managers ,91059.0,91059.0,3
95014.0,Residential Remodelers ,147969.0,147969.0,4
95014.0,Retail Bakeries ,209131.0,209131.0,3
95014.0,Satellite Telecommunications,43327.0,43327.0,1
95014.0,School and Employee Bus Transportation,61281.0,61281.0,1
95014.0,Semiconductor Machinery Manufacturing ,11667.0,11667.0,1
95014.0,Semiconductor and Related Device Manufacturing ,245137.0,445137.0,1
95014.0,"Sewing, Needlework, and Piece Goods Stores ",5758.0,5758.0,1
95014.0,Shoe Stores ,1016900.0,2016900.0,1
95014.0,Site Preparation Contractors,20833.0,20833.0,1
95014.0,Snack and Nonalcoholic Beverage Bars ,248239.0,248239.0,6
95014.0,Software Publishers,1967117.9,4317117.9,18
95014.0,"Specialized Freight (except Used Goods) Trucking, Local ",150000.0,350000.0,0
95014.0,Sporting Goods Stores ,55091.65,55091.65,3
95014.0,Sports and Recreation Instruction ,171200.0,371200.0,2
95014.0,Supermarkets and Other Grocery (except Convenience) Stores ,88770.0,88770.0,1
95014.0,Tax Preparation Services ,248707.97,248707.97,6
95014.0,Testing Laboratories,32817.0,32817.0,1
95014.0,Theater Companies and Dinner Theaters ,38260.0,38260.0,1
